dtl_rate=0,rep=1,rf=0.13636363636363635
dtl_rate=0,rep=2,rf=0.09090909090909091
dtl_rate=0,rep=3,rf=0.13636363636363635
dtl_rate=0,rep=4,rf=0.09090909090909091
dtl_rate=0,rep=5,rf=0.0
dtl_rate=0,rep=6,rf=0.09090909090909091
dtl_rate=0,rep=7,rf=0.0
dtl_rate=0,rep=8,rf=0.0
dtl_rate=0,rep=9,rf=0.045454545454545456
dtl_rate=0,rep=10,rf=0.22727272727272727
dtl_rate=0,rep=11,rf=0.0
dtl_rate=0,rep=12,rf=0.09090909090909091
dtl_rate=0,rep=13,rf=0.045454545454545456
dtl_rate=0,rep=14,rf=0.045454545454545456
dtl_rate=0,rep=15,rf=0.045454545454545456
dtl_rate=0,rep=16,rf=0.045454545454545456
dtl_rate=0,rep=17,rf=0.0
dtl_rate=0,rep=18,rf=0.09090909090909091
dtl_rate=0,rep=19,rf=0.18181818181818182
dtl_rate=0,rep=20,rf=0.045454545454545456
dtl_rate=0,rep=21,rf=0.0
dtl_rate=0,rep=22,rf=0.0
dtl_rate=0,rep=23,rf=0.18181818181818182
dtl_rate=0,rep=24,rf=0.09090909090909091
dtl_rate=0,rep=25,rf=0.09090909090909091
dtl_rate=0,rep=26,rf=0.045454545454545456
dtl_rate=0,rep=27,rf=0.045454545454545456
dtl_rate=0,rep=28,rf=0.13636363636363635
dtl_rate=0,rep=29,rf=0.045454545454545456
dtl_rate=0,rep=30,rf=0.0
dtl_rate=0,rep=31,rf=0.0
dtl_rate=0,rep=32,rf=0.045454545454545456
dtl_rate=0,rep=33,rf=0.045454545454545456
dtl_rate=0,rep=34,rf=0.13636363636363635
dtl_rate=0,rep=35,rf=0.0
dtl_rate=0,rep=36,rf=0.09090909090909091
dtl_rate=0,rep=37,rf=0.0
dtl_rate=0,rep=38,rf=0.0
dtl_rate=0,rep=39,rf=0.045454545454545456
dtl_rate=0,rep=40,rf=0.09090909090909091
dtl_rate=0,rep=41,rf=0.0
dtl_rate=0,rep=42,rf=0.09090909090909091
dtl_rate=0,rep=43,rf=0.09090909090909091
dtl_rate=0,rep=44,rf=0.045454545454545456
dtl_rate=0,rep=45,rf=0.045454545454545456
dtl_rate=0,rep=46,rf=0.09090909090909091
dtl_rate=0,rep=47,rf=0.0
dtl_rate=0,rep=48,rf=0.09090909090909091
dtl_rate=0,rep=49,rf=0.0
dtl_rate=0,rep=50,rf=0.09090909090909091
dtl_rate=0.5,rep=1,rf=0.18181818181818182
dtl_rate=0.5,rep=2,rf=0.09090909090909091
dtl_rate=0.5,rep=3,rf=0.0
dtl_rate=0.5,rep=4,rf=0.09090909090909091
dtl_rate=0.5,rep=5,rf=0.18181818181818182
dtl_rate=0.5,rep=6,rf=0.09090909090909091
dtl_rate=0.5,rep=7,rf=0.09090909090909091
dtl_rate=0.5,rep=8,rf=0.0
dtl_rate=0.5,rep=9,rf=0.045454545454545456
dtl_rate=0.5,rep=10,rf=0.0
dtl_rate=0.5,rep=11,rf=0.0
dtl_rate=0.5,rep=12,rf=0.13636363636363635
dtl_rate=0.5,rep=13,rf=0.09090909090909091
dtl_rate=0.5,rep=14,rf=0.09090909090909091
dtl_rate=0.5,rep=15,rf=0.09090909090909091
dtl_rate=0.5,rep=16,rf=0.18181818181818182
dtl_rate=0.5,rep=17,rf=0.045454545454545456
dtl_rate=0.5,rep=18,rf=0.09090909090909091
dtl_rate=0.5,rep=19,rf=0.09090909090909091
dtl_rate=0.5,rep=20,rf=0.0
dtl_rate=0.5,rep=21,rf=0.0
dtl_rate=0.5,rep=22,rf=0.13636363636363635
dtl_rate=0.5,rep=23,rf=0.09090909090909091
dtl_rate=0.5,rep=24,rf=0.0
dtl_rate=0.5,rep=25,rf=0.13636363636363635
dtl_rate=0.5,rep=26,rf=0.18181818181818182
dtl_rate=0.5,rep=27,rf=0.2727272727272727
dtl_rate=0.5,rep=28,rf=0.045454545454545456
dtl_rate=0.5,rep=29,rf=0.045454545454545456
dtl_rate=0.5,rep=30,rf=0.18181818181818182
dtl_rate=0.5,rep=31,rf=0.045454545454545456
dtl_rate=0.5,rep=32,rf=0.09090909090909091
dtl_rate=0.5,rep=33,rf=0.09090909090909091
dtl_rate=0.5,rep=34,rf=0.0
dtl_rate=0.5,rep=35,rf=0.09090909090909091
dtl_rate=0.5,rep=36,rf=0.18181818181818182
dtl_rate=0.5,rep=37,rf=0.18181818181818182
dtl_rate=0.5,rep=38,rf=0.13636363636363635
dtl_rate=0.5,rep=39,rf=0.045454545454545456
dtl_rate=0.5,rep=40,rf=0.0
dtl_rate=0.5,rep=41,rf=0.13636363636363635
dtl_rate=0.5,rep=42,rf=0.09090909090909091
dtl_rate=0.5,rep=43,rf=0.0
dtl_rate=0.5,rep=44,rf=0.09090909090909091
dtl_rate=0.5,rep=45,rf=0.13636363636363635
dtl_rate=0.5,rep=46,rf=0.045454545454545456
dtl_rate=0.5,rep=47,rf=0.13636363636363635
dtl_rate=0.5,rep=48,rf=0.045454545454545456
dtl_rate=0.5,rep=49,rf=0.045454545454545456
dtl_rate=0.5,rep=50,rf=0.045454545454545456
dtl_rate=1,rep=1,rf=0.09090909090909091
dtl_rate=1,rep=2,rf=0.13636363636363635
dtl_rate=1,rep=3,rf=0.045454545454545456
dtl_rate=1,rep=4,rf=0.13636363636363635
dtl_rate=1,rep=5,rf=0.13636363636363635
dtl_rate=1,rep=6,rf=0.22727272727272727
dtl_rate=1,rep=7,rf=0.09090909090909091
dtl_rate=1,rep=8,rf=0.18181818181818182
dtl_rate=1,rep=9,rf=0.09090909090909091
dtl_rate=1,rep=10,rf=0.09090909090909091
dtl_rate=1,rep=11,rf=0.045454545454545456
dtl_rate=1,rep=12,rf=0.045454545454545456
dtl_rate=1,rep=13,rf=0.0
dtl_rate=1,rep=14,rf=0.09090909090909091
dtl_rate=1,rep=15,rf=0.3181818181818182
dtl_rate=1,rep=16,rf=0.045454545454545456
dtl_rate=1,rep=17,rf=0.09090909090909091
dtl_rate=1,rep=18,rf=0.18181818181818182
dtl_rate=1,rep=19,rf=0.09090909090909091
dtl_rate=1,rep=20,rf=0.13636363636363635
dtl_rate=1,rep=21,rf=0.045454545454545456
dtl_rate=1,rep=22,rf=0.0
dtl_rate=1,rep=23,rf=0.13636363636363635
dtl_rate=1,rep=24,rf=0.09090909090909091
dtl_rate=1,rep=25,rf=0.045454545454545456
dtl_rate=1,rep=26,rf=0.045454545454545456
dtl_rate=1,rep=27,rf=0.045454545454545456
dtl_rate=1,rep=28,rf=0.13636363636363635
dtl_rate=1,rep=29,rf=0.0
dtl_rate=1,rep=30,rf=0.09090909090909091
dtl_rate=1,rep=31,rf=0.09090909090909091
dtl_rate=1,rep=32,rf=0.09090909090909091
dtl_rate=1,rep=33,rf=0.09090909090909091
dtl_rate=1,rep=34,rf=0.13636363636363635
dtl_rate=1,rep=35,rf=0.09090909090909091
dtl_rate=1,rep=36,rf=0.045454545454545456
dtl_rate=1,rep=37,rf=0.2727272727272727
dtl_rate=1,rep=38,rf=0.13636363636363635
dtl_rate=1,rep=39,rf=0.13636363636363635
dtl_rate=1,rep=40,rf=0.18181818181818182
dtl_rate=1,rep=41,rf=0.22727272727272727
dtl_rate=1,rep=42,rf=0.09090909090909091
dtl_rate=1,rep=43,rf=0.09090909090909091
dtl_rate=1,rep=44,rf=0.18181818181818182
dtl_rate=1,rep=45,rf=0.22727272727272727
dtl_rate=1,rep=46,rf=0.09090909090909091
dtl_rate=1,rep=47,rf=0.13636363636363635
dtl_rate=1,rep=48,rf=0.13636363636363635
dtl_rate=1,rep=49,rf=0.2727272727272727
dtl_rate=1,rep=50,rf=0.045454545454545456
dtl_rate=2,rep=1,rf=0.22727272727272727
dtl_rate=2,rep=2,rf=0.22727272727272727
dtl_rate=2,rep=3,rf=0.4090909090909091
dtl_rate=2,rep=4,rf=0.18181818181818182
dtl_rate=2,rep=5,rf=0.09090909090909091
dtl_rate=2,rep=6,rf=0.2727272727272727
dtl_rate=2,rep=7,rf=0.18181818181818182
dtl_rate=2,rep=8,rf=0.18181818181818182
dtl_rate=2,rep=9,rf=0.3181818181818182
dtl_rate=2,rep=10,rf=0.3181818181818182
dtl_rate=2,rep=11,rf=0.045454545454545456
dtl_rate=2,rep=12,rf=0.22727272727272727
dtl_rate=2,rep=13,rf=0.13636363636363635
dtl_rate=2,rep=14,rf=0.13636363636363635
dtl_rate=2,rep=15,rf=0.3181818181818182
dtl_rate=2,rep=16,rf=0.045454545454545456
dtl_rate=2,rep=17,rf=0.18181818181818182
dtl_rate=2,rep=18,rf=0.13636363636363635
dtl_rate=2,rep=19,rf=0.13636363636363635
dtl_rate=2,rep=20,rf=0.2727272727272727
dtl_rate=2,rep=21,rf=0.22727272727272727
dtl_rate=2,rep=22,rf=0.18181818181818182
dtl_rate=2,rep=23,rf=0.36363636363636365
dtl_rate=2,rep=24,rf=0.18181818181818182
dtl_rate=2,rep=25,rf=0.045454545454545456
dtl_rate=2,rep=26,rf=0.18181818181818182
dtl_rate=2,rep=27,rf=0.13636363636363635
dtl_rate=2,rep=28,rf=0.18181818181818182
dtl_rate=2,rep=29,rf=0.045454545454545456
dtl_rate=2,rep=30,rf=0.13636363636363635
dtl_rate=2,rep=31,rf=0.09090909090909091
dtl_rate=2,rep=32,rf=0.18181818181818182
dtl_rate=2,rep=33,rf=0.09090909090909091
dtl_rate=2,rep=34,rf=0.045454545454545456
dtl_rate=2,rep=35,rf=0.22727272727272727
dtl_rate=2,rep=36,rf=0.22727272727272727
dtl_rate=2,rep=37,rf=0.18181818181818182
dtl_rate=2,rep=38,rf=0.3181818181818182
dtl_rate=2,rep=39,rf=0.22727272727272727
dtl_rate=2,rep=40,rf=0.18181818181818182
dtl_rate=2,rep=41,rf=0.18181818181818182
dtl_rate=2,rep=42,rf=0.18181818181818182
dtl_rate=2,rep=43,rf=0.13636363636363635
dtl_rate=2,rep=44,rf=0.2727272727272727
dtl_rate=2,rep=45,rf=0.13636363636363635
dtl_rate=2,rep=46,rf=0.22727272727272727
dtl_rate=2,rep=47,rf=0.36363636363636365
dtl_rate=2,rep=48,rf=0.09090909090909091
dtl_rate=2,rep=49,rf=0.13636363636363635
dtl_rate=2,rep=50,rf=0.45454545454545453
dtl_rate=5,rep=1,rf=0.3181818181818182
dtl_rate=5,rep=2,rf=0.3181818181818182
dtl_rate=5,rep=3,rf=0.36363636363636365
dtl_rate=5,rep=4,rf=0.45454545454545453
dtl_rate=5,rep=5,rf=0.4090909090909091
dtl_rate=5,rep=6,rf=0.18181818181818182
dtl_rate=5,rep=7,rf=0.3181818181818182
dtl_rate=5,rep=8,rf=0.4090909090909091
dtl_rate=5,rep=9,rf=0.36363636363636365
dtl_rate=5,rep=10,rf=0.4090909090909091
dtl_rate=5,rep=11,rf=0.3181818181818182
dtl_rate=5,rep=12,rf=0.3181818181818182
dtl_rate=5,rep=13,rf=0.45454545454545453
dtl_rate=5,rep=14,rf=0.45454545454545453
dtl_rate=5,rep=15,rf=0.36363636363636365
dtl_rate=5,rep=16,rf=0.4090909090909091
dtl_rate=5,rep=17,rf=0.36363636363636365
dtl_rate=5,rep=18,rf=0.36363636363636365
dtl_rate=5,rep=19,rf=0.3181818181818182
dtl_rate=5,rep=20,rf=0.3181818181818182
dtl_rate=5,rep=21,rf=0.5
dtl_rate=5,rep=22,rf=0.3181818181818182
dtl_rate=5,rep=23,rf=0.2727272727272727
dtl_rate=5,rep=24,rf=0.4090909090909091
dtl_rate=5,rep=25,rf=0.45454545454545453
dtl_rate=5,rep=26,rf=0.3181818181818182
dtl_rate=5,rep=27,rf=0.4090909090909091
dtl_rate=5,rep=28,rf=0.5454545454545454
dtl_rate=5,rep=29,rf=0.18181818181818182
dtl_rate=5,rep=30,rf=0.3181818181818182
dtl_rate=5,rep=31,rf=0.22727272727272727
dtl_rate=5,rep=32,rf=0.3181818181818182
dtl_rate=5,rep=33,rf=0.4090909090909091
dtl_rate=5,rep=34,rf=0.2727272727272727
dtl_rate=5,rep=35,rf=0.5454545454545454
dtl_rate=5,rep=36,rf=0.36363636363636365
dtl_rate=5,rep=37,rf=0.36363636363636365
dtl_rate=5,rep=38,rf=0.22727272727272727
dtl_rate=5,rep=39,rf=0.36363636363636365
dtl_rate=5,rep=40,rf=0.36363636363636365
dtl_rate=5,rep=41,rf=0.3181818181818182
dtl_rate=5,rep=42,rf=0.2727272727272727
dtl_rate=5,rep=43,rf=0.4090909090909091
dtl_rate=5,rep=44,rf=0.4090909090909091
dtl_rate=5,rep=45,rf=0.45454545454545453
dtl_rate=5,rep=46,rf=0.13636363636363635
dtl_rate=5,rep=47,rf=0.5
dtl_rate=5,rep=48,rf=0.36363636363636365
dtl_rate=5,rep=49,rf=0.4090909090909091
dtl_rate=5,rep=50,rf=0.22727272727272727
